Chromosome	Start_Range	End_Range	Count_of_GC	Normalized_Amount_GC	N_Percentage
1	55954521	55965068	3718	0.352483883201	0.0
1	56003060	56007027	2030	0.511592741935	0.0
1	56007029	56191923	78377	0.423900051381	0.0
1	56191944	56207622	6429	0.410038905542	0.0
1	56211749	56235658	9872	0.412881639481	0.0
1	56237346	56254429	6521	0.381702177476	0.0
1	56255287	56262573	3045	0.417867435159	0.0
1	56266009	56300917	14749	0.42249849609	0.0
1	56304632	56316258	5056	0.434849918294	0.0
1	56349068	56351059	936	0.469879518072	0.0
1	56376590	56421843	18257	0.40343395059	0.0
1	56422549	56530355	42421	0.393490218631	0.0
1	56530686	56537412	2599	0.386353500818	0.0
1	56539796	56579774	15214	0.380549788639	0.0
1	56579776	56583287	1613	0.459282460137	0.0
1	56593899	56596674	966	0.347982708934	0.0
1	56596714	56616785	7959	0.396522518932	0.0
1	56630699	56635202	1654	0.367229129663	0.0
1	56635205	56635225	5	0.238095238095	0.0
1	56635308	56651235	6439	0.404256654947	0.0
1	56783886	56784073	54	0.287234042553	0.0
1	56784075	56798915	5851	0.394245670777	0.0
1	56798936	56825697	10476	0.391450564233	0.0
1	56885478	56889896	1469	0.332428151165	0.0
1	56897250	56919062	8075	0.370192087287	0.0
1	56919975	56928557	3340	0.389141325877	0.0
1	56929483	56980644	19558	0.3822759079	0.0
1	56982068	56982684	238	0.385737439222	0.0
1	56983716	56997652	5452	0.391188921576	0.0
1	57350818	57357467	2633	0.395939849624	0.0
1	57622118	57627067	2023	0.408686868687	0.0
1	57627069	57638681	5193	0.447171273573	0.0
1	57639422	57650082	4721	0.442829002908	0.0
1	57654957	57685665	12002	0.390830049823	0.0
1	57685797	57693144	3068	0.417528579205	0.0
1	57700009	57759688	25001	0.418917560322	0.0
1	57759690	57772292	5427	0.430611759105	0.0
1	57772471	57787954	6598	0.426117282356	0.0
1	57787956	57792615	2057	0.441416309013	0.0
1	57940835	57983211	16551	0.39056563702	0.0
1	57984785	58016248	12750	0.405225019069	0.0
1	58018793	58038927	8113	0.402930221008	0.0
1	58038929	58047577	3497	0.404324199329	0.0
1	58056541	58060562	1508	0.37493784187	0.0
1	58065956	58066000	13	0.288888888889	0.0
1	58066002	58074099	3090	0.381575697703	0.0
1	58074804	58098175	9867	0.42217182954	0.0
1	58098196	58101675	1457	0.41867816092	0.0
1	58116076	58117306	464	0.376929325751	0.0
1	58132555	58146773	5935	0.417399254519	0.0
1	58149888	58155492	2221	0.396253345227	0.0
1	58158641	58181689	9132	0.396199401276	0.0
1	58183466	58240957	22621	0.393463438391	0.0
1	58279887	58306950	10574	0.390703517588	0.0
1	58318340	58329705	4587	0.403572057012	0.0
1	58691584	58701179	3893	0.405689870779	0.0
1	58702023	58708189	2438	0.395329982163	0.0
1	58709338	58713767	1743	0.393453724605	0.0
1	58713879	58725834	4794	0.400970224155	0.0
1	58759506	58781578	9078	0.411271689394	0.0
1	58784723	58817899	13116	0.395334117009	0.0
1	59070141	59081429	4429	0.392328815661	0.0
1	59367280	59377113	3374	0.343095383364	0.0
1	59377301	59380015	980	0.360957642726	0.0
1	59380841	59423862	18388	0.427409232486	0.0
1	59469486	59491040	9132	0.423660403619	0.0
1	59491042	59509697	6490	0.347877358491	0.0
1	59655119	59663353	3681	0.446994535519	0.0
1	59686305	59687633	573	0.431151241535	0.0
1	59687650	59710822	9476	0.408924179001	0.0
1	59735814	59796669	25974	0.426810832128	0.0
1	59897485	59947794	20766	0.412760882528	0.0
1	59949134	59967403	7191	0.393596059113	0.0
1	60135274	60145356	4447	0.441039373202	0.0
1	60162775	60204303	16397	0.394832526668	0.0
1	60216202	60229191	5351	0.411932255581	0.0
1	60229591	60232207	1023	0.390905617119	0.0
1	61674933	61679828	2076	0.424019607843	0.0
1	61688329	61696666	3020	0.362197169585	0.0
1	61696668	61765776	26499	0.383437757745	0.0
1	61765778	61777271	4603	0.400469810336	0.0
1	62202274	62217117	5866	0.39517650229	0.0
1	62217457	62278312	23797	0.391037859866	0.0
1	62278378	62299376	8069	0.384256393162	0.0
1	62306530	62308031	559	0.372170439414	0.0
1	62339049	62398981	24798	0.413762034272	0.0
1	62405707	62510800	42378	0.403239005081	0.0
1	62715689	62787157	27551	0.385495809372	0.0
1	63143717	63145353	742	0.453268173488	0.0
1	63150893	63172431	10113	0.469520404847	0.0
1	63172944	63235904	29182	0.463493273614	0.0
1	63251581	63261991	4341	0.416962827778	0.0
1	63262584	63268761	2443	0.395435415992	0.0
1	63269954	63288064	7615	0.420462702225	0.0
1	63601555	63602915	652	0.479059515062	0.0
1	63603251	63670250	26924	0.401850746269	0.0
1	63673087	63699873	10169	0.379624444693	0.0
1	63727527	63738253	3585	0.334203411951	0.0
1	63738339	63787811	17393	0.351565500374	0.0
1	63788016	63788843	421	0.50845410628	0.0
1	63789923	63841485	20747	0.402362158912	0.0
1	63848912	63879701	12650	0.410847677817	0.0
1	64095686	64165757	26684	0.380808311451	0.0
1	64178755	64196830	7263	0.401803496349	0.0
1	64199213	64205388	2509	0.40625	0.0
1	64626909	64634847	3386	0.426502078347	0.0
1	64636030	64657020	8809	0.419656043066	0.0
1	64678951	64688708	4474	0.458495593359	0.0
1	64688854	64695279	2634	0.40989729225	0.0
1	64698396	64721825	9886	0.421937686726	0.0
1	64726903	64730768	1613	0.417227108122	0.0
1	64730770	64733960	1287	0.403321842683	0.0
1	64735707	64771670	14215	0.395256367479	0.0
1	64776351	64838731	25290	0.405411904266	0.0
1	64902360	64917913	5977	0.3842741417	0.0
1	65719721	65756072	13043	0.358797315141	0.0
1	65806454	65889683	33400	0.401297609035	0.0
1	65917321	66008098	38022	0.418845975897	0.0
1	66010734	66038973	11928	0.422379603399	0.0
1	66069549	66096592	12004	0.443869250111	0.0
1	66096613	66099652	1300	0.427631578947	0.0
1	66105654	66118820	5471	0.41550846814	0.0
1	66119633	66139163	8214	0.420562183196	0.0
1	66139769	66158746	7644	0.402782168827	0.0
1	66165625	66176292	4076	0.382077240345	0.0
1	66176294	66189150	5635	0.438282647585	0.0
1	66225623	66228886	1209	0.370404411765	0.0
1	66228958	66236296	2966	0.404142253713	0.0
1	66258938	66269917	4320	0.393442622951	0.0
1	66301059	66363267	24459	0.393174621036	0.0
1	66363408	66363572	44	0.266666666667	0.0
1	66365668	66385463	7539	0.380834512023	0.0
1	66439459	66479674	15195	0.37783469266	0.0
1	66504686	66509309	1534	0.331747404844	0.0
1	66509317	66520693	4524	0.397644370221	0.0
1	66522904	66551611	9632	0.335516232409	0.0
1	66567521	66574046	2177	0.333588722035	0.0
1	66627014	66681076	21351	0.394928139393	0.0
1	66685643	66707910	8045	0.361280761631	0.0
1	66887278	66919025	11880	0.374196799798	0.0
1	66920233	66958443	13378	0.350108607469	0.0
1	66958451	67013914	19823	0.357403000144	0.0
1	67223354	67234605	4422	0.392996800569	0.0
1	67279655	67279959	147	0.481967213115	0.0
1	67279961	67326709	17627	0.377056193715	0.0
1	67330489	67356693	10628	0.405571455829	0.0
1	67442962	67470479	10332	0.375463333091	0.0
1	67480720	67483692	1213	0.408005381769	0.0
1	67511732	67529754	6704	0.37196915053	0.0
1	67531132	67541847	3599	0.335852930198	0.0
1	67544044	67549700	2128	0.376171115432	0.0
1	67558337	67569576	4208	0.374377224199	0.0
1	67593350	67604730	4314	0.37905280731	0.0
1	67607959	67631118	8660	0.373920552677	0.0
1	67631760	67639502	2995	0.386800981532	0.0
1	67640823	67649847	3421	0.379058171745	0.0
1	67650003	67653144	1211	0.385423297263	0.0
1	67660745	67674033	4715	0.354804725713	0.0
1	67674035	67683952	3811	0.384250857028	0.0
1	67697986	67709925	4213	0.352847571189	0.0
1	67710003	67710103	36	0.356435643564	0.0
1	67710225	67742858	12146	0.372188515046	0.0
1	67742912	67777910	12173	0.347809937427	0.0
1	67778214	67799649	7486	0.349225601791	0.0
1	67970064	67996398	9329	0.354243402316	0.0
1	67999860	68016608	6573	0.392441339781	0.0
1	68023318	68072584	18681	0.379178760631	0.0
1	68177409	68188592	4389	0.392435622318	0.0
1	68202001	68242471	15648	0.38664722888	0.0
1	68244422	68257322	5321	0.412448647392	0.0
1	68283030	68315304	12878	0.399008520527	0.0
1	68321306	68353931	13528	0.414638631766	0.0
1	68366841	68370136	1207	0.366201456311	0.0
1	68371488	68374804	1172	0.353331323485	0.0
1	68375627	68381902	2476	0.394518801785	0.0
1	68385940	68386384	216	0.485393258427	0.0
1	68392025	68405343	5630	0.422704407238	0.0
1	68466240	68470835	1941	0.422323759791	0.0
1	68492993	68553784	26666	0.438643242532	0.0
1	68556028	68589566	14148	0.421837264081	0.0
1	68589783	68604768	6454	0.430668624049	0.0
1	68621635	68630548	3473	0.389611846534	0.0
1	68634829	68746369	46252	0.414663666275	0.0
1	68857540	69014058	60694	0.387774008267	0.0
1	69014949	69057038	16329	0.387954383464	0.0
1	69081687	69103052	9076	0.424787044838	0.0
1	69114242	69127810	5765	0.424865502248	0.0
1	69271313	69287852	6971	0.42146311971	0.0
1	69332951	69335354	920	0.382695507488	0.0
1	69381172	69428671	17544	0.369347368421	0.0
1	69520609	69530342	3719	0.382062872406	0.0
1	69537050	69545368	2689	0.323235965861	0.0
1	69546764	69549195	811	0.333470394737	0.0
1	69716896	69717592	267	0.383070301291	0.0
1	69718020	69765851	17911	0.374456430841	0.0
1	69840563	69858477	7409	0.41356405247	0.0
1	69864695	69891820	10009	0.36898178869	0.0
1	69893648	69896149	1048	0.418864908074	0.0
1	69901405	69909711	3246	0.390754785121	0.0
1	69924944	69946651	8276	0.381241938456	0.0
1	69946672	69959046	4817	0.389252525253	0.0
1	69963351	69994202	11980	0.388305458317	0.0
1	70101299	70133119	11666	0.366613242827	0.0
1	70168903	70182350	4568	0.339678762641	0.0
1	70184640	70199485	5310	0.357672100229	0.0
1	70493036	70521938	10430	0.360862194236	0.0
1	70523736	70530553	2291	0.336022293928	0.0
1	70583665	70646390	20766	0.33105889105	0.0
1	70647187	70647315	39	0.302325581395	0.0
1	70647758	70656135	2654	0.316782048222	0.0
1	70658876	70672252	4815	0.359946176273	0.0
1	70680140	70682507	795	0.335726351351	0.0
1	70683988	70698077	5484	0.389212207239	0.0
1	70702378	70771596	23893	0.345179791676	0.0
1	70774683	70778317	1300	0.357634112792	0.0
1	70784318	70836844	17661	0.336227083214	0.0
1	71075321	71112039	12696	0.345761050138	0.0
1	71112224	71112758	161	0.300934579439	0.0
1	71220342	71253077	11851	0.362017350929	0.0
1	71265863	71273940	2906	0.359742510522	0.0
1	71276729	71306624	11098	0.371220230131	0.0
1	71610655	71611865	424	0.350123864575	0.0
1	71930271	71941633	3914	0.344451289272	0.0
1	74980980	74983907	904	0.308743169399	0.0
1	74984286	75005480	7374	0.347912243454	0.0
1	75018120	75025732	2711	0.356101405491	0.0
1	75075932	75091476	5422	0.348793824381	0.0
1	75091490	75157988	22661	0.340772041685	0.0
1	75191044	75205578	4642	0.319367045064	0.0
1	75205580	75243978	12562	0.32714393604	0.0
1	75283236	75330072	16417	0.35051348293	0.0
1	75330250	75346691	5784	0.351782021652	0.0
1	75943767	76007045	23186	0.366409077261	0.0
1	76007047	76050277	15968	0.369364576346	0.0
1	76069750	76107928	13786	0.361088556536	0.0
1	76166951	76180992	4676	0.333000997009	0.0
1	76186239	76226371	15721	0.391722522612	0.0
1	76284004	76302511	6525	0.352550248541	0.0
1	76303341	76311637	2985	0.359768591057	0.0
1	77118623	77119160	199	0.369888475836	0.0
1	77230170	77308727	31066	0.395453041065	0.0
1	77843081	77845158	746	0.358999037536	0.0
1	77860052	77861860	745	0.411829740188	0.0
1	77862168	77887749	9757	0.381400985068	0.0
1	77888168	77912315	9355	0.387402683452	0.0
1	77914716	77950983	13062	0.360152200287	0.0
1	77990672	78017031	10138	0.384597875569	0.0
1	78022230	78061614	15051	0.382150564936	0.0
1	78061826	78098547	13675	0.372392571211	0.0
1	78099942	78113352	5576	0.415778092611	0.0
1	78113532	78141368	11956	0.429500305349	0.0
1	78141387	78173261	12531	0.393129411765	0.0
1	78239684	78262215	7928	0.351855139357	0.0
1	78281857	78292286	4339	0.416011505273	0.0
1	78297253	78308938	4073	0.348536710594	0.0
1	78350116	78368206	6714	0.371123763197	0.0
1	78370207	78418510	18615	0.385371811858	0.0
1	78424456	78470723	17003	0.367489409527	0.0
1	78474890	78476545	674	0.407004830918	0.0
1	78476548	78486859	3998	0.387703646237	0.0
1	78499126	78532215	12913	0.390238742823	0.0
1	78533027	78542757	3460	0.355564690165	0.0
1	81378202	81378244	16	0.372093023256	0.0
1	81384682	81399706	5448	0.362595673877	0.0
1	81400207	81405078	1704	0.349753694581	0.0
1	81741616	81762564	7576	0.361640173755	0.0
1	81768566	81840149	24901	0.347857063031	0.0
1	81842748	81846354	1168	0.323814804547	0.0
1	81846375	81850656	1638	0.382531527324	0.0
1	81872994	81874958	593	0.301781170483	0.0
1	81880409	81887908	2949	0.3932	0.0
1	81892643	81896335	1292	0.349851069591	0.0
1	81902553	81916611	4615	0.328259477915	0.0
1	81920728	81946189	9371	0.368038645825	0.0
1	81951869	82024897	24445	0.334730038752	0.0
1	82367940	82400501	11156	0.342607947915	0.0
1	82405059	82414986	4179	0.420930701048	0.0
1	82415107	82419517	1644	0.372704602131	0.0
1	82425418	82426811	458	0.328550932568	0.0
1	82433804	82435580	605	0.340461451885	0.0
1	82438561	82439122	247	0.439501779359	0.0
1	82711910	82725394	5060	0.375231738969	0.0
1	82838702	82844129	2120	0.39056742815	0.0
1	83542629	83547966	1886	0.353315848632	0.0
1	83553968	83588253	12545	0.365892784227	0.0
1	83591864	83604381	4392	0.350854769132	0.0
1	83604411	83628184	8319	0.34992008076	0.0
1	83634186	83642412	2753	0.334629877233	0.0
1	83644148	83660461	5666	0.347309059703	0.0
1	83661436	83679874	7119	0.386083844026	0.0
1	83685876	83722695	12863	0.349348180337	0.0
1	83754253	83768950	5034	0.34249557763	0.0
1	83770084	83770488	109	0.269135802469	0.0
1	83771166	83805801	12376	0.357316087308	0.0
1	83806548	83811501	1895	0.382519176423	0.0
1	83815319	83844509	9899	0.339111369943	0.0
1	83853818	83892213	13271	0.345634961975	0.0
1	83892424	83892562	40	0.287769784173	0.0
1	83892620	83892765	36	0.246575342466	0.0
1	83892767	83922583	9904	0.332159506322	0.0
1	83923350	83998499	27030	0.359680638723	0.0
1	83999416	84033414	11897	0.349922056531	0.0
1	84542033	84566921	9353	0.375788500944	0.0
1	84635066	84717762	30254	0.365841566199	0.0
1	84717764	84760436	16409	0.384528858997	0.0
1	84768949	84773880	1725	0.349756690998	0.0
1	84775616	84796868	8231	0.387286500729	0.0
1	84797996	84828410	11691	0.384382705902	0.0
1	85548398	85575617	11012	0.404555473916	0.0
1	85580818	85612811	12478	0.390010626993	0.0
1	85639697	85681549	16246	0.388168112202	0.0
1	85717342	85760668	15211	0.351074387795	0.0
1	86440220	86451083	4013	0.369385125184	0.0
1	86531373	86542847	4597	0.400610021786	0.0
1	86637606	86639617	760	0.37773359841	0.0
1	86643803	86660429	6122	0.368196307211	0.0
1	86660431	86663216	1089	0.39088298636	0.0
1	86673933	86752691	30852	0.39172665981	0.0
1	86765540	86778668	5138	0.391347398888	0.0
1	86789259	86795180	2408	0.406619385343	0.0
1	86798419	86832563	15122	0.442875970127	0.0
1	86835180	86837467	988	0.431818181818	0.0
1	87013747	87016687	1065	0.362121727304	0.0
1	87016689	87023466	2292	0.338152847448	0.0
1	87023474	87023863	177	0.453846153846	0.0
1	87060532	87093224	11199	0.342550393051	0.0
1	87094287	87114724	7497	0.366816713964	0.0
1	87157722	87167336	3686	0.383359334373	0.0
1	87178265	87207895	10271	0.346630218352	0.0
1	87208120	87229650	7601	0.353025869676	0.0
1	87229662	87246208	5998	0.362482625249	0.0
1	87269421	87285889	5460	0.331531969154	0.0
1	87285891	87291312	1784	0.329029878274	0.0
1	87322632	87330699	2779	0.34444719881	0.0
1	87331335	87419890	32803	0.370420976557	0.0
1	87438379	87448157	4292	0.438899682994	0.0
1	87452652	87473816	7642	0.361067800614	0.0
1	87500297	87502300	754	0.37624750499	0.0
1	87508194	87512261	1754	0.431170108161	0.0
1	87573984	87580975	3028	0.433066361556	0.0
1	87581738	87590112	2763	0.329910447761	0.0
1	87634903	87635698	283	0.355527638191	0.0
1	87635953	87696291	23894	0.395995956181	0.0
1	87701870	87723627	8580	0.394337714863	0.0
1	87729332	87740077	4432	0.412432533036	0.0
1	87743910	87817326	27590	0.375798520779	0.0
1	87836922	87843560	2324	0.350052718783	0.0
1	87847187	87851544	1699	0.389857732905	0.0
1	87860025	87871497	4736	0.412795258433	0.0
1	87876769	87946635	25848	0.369960066984	0.0
1	87947254	87987619	14034	0.347668830204	0.0
1	88696450	88715142	7115	0.380623762906	0.0
1	89381170	89386656	2217	0.404045926736	0.0
1	89711963	89719511	2758	0.365346403497	0.0
1	89859445	89889429	11506	0.383725195931	0.0
1	89977660	89980562	949	0.326903203583	0.0
1	90517743	90541064	8732	0.374410427922	0.0
1	90572235	90574603	923	0.389615871676	0.0
1	90574880	90581946	2926	0.414037073723	0.0
1	90585273	90638327	21388	0.403128828574	0.0
1	90645455	90666963	8241	0.383141940583	0.0
1	90667420	90669709	813	0.355021834061	0.0
1	90704631	90706243	659	0.408555486671	0.0
1	90719644	90760410	15368	0.376971570143	0.0
1	90766412	90813561	18826	0.399278897137	0.0
1	90822969	90825994	1142	0.377395902181	0.0
1	90826315	90935429	42218	0.38691289007	0.0
1	90941083	90970679	11336	0.383011791736	0.0
1	90976956	90977176	61	0.276018099548	0.0
1	90982150	91023055	16048	0.392314085953	0.0
1	91024863	91034693	3976	0.404434950666	0.0
1	91042297	91058650	6807	0.41622844564	0.0
1	91092482	91095487	1192	0.396540252828	0.0
1	93269690	93276327	2747	0.413829466707	0.0
1	93295877	93324142	10549	0.373204556711	0.0
1	93324170	93328293	1588	0.385063045587	0.0
1	93329607	93338494	3382	0.380513051305	0.0
1	93341569	93356943	6340	0.412357723577	0.0
1	93360244	93500892	52976	0.37665393995	0.0
1	93573449	93733589	61443	0.383680631444	0.0
1	93733765	93747264	5835	0.432222222222	0.0
1	93748087	93781020	13556	0.41161110099	0.0
1	93877556	93885771	3128	0.380720545278	0.0
1	93920036	93938681	6824	0.365976616969	0.0
1	94038990	94041444	1143	0.465580448065	0.0
1	94046345	94065959	7047	0.359265867958	0.0
1	94065961	94071835	2241	0.381446808511	0.0
1	94071837	94116692	18356	0.409220617086	0.0
1	94125926	94145966	8345	0.416396387406	0.0
1	94145968	94220844	29807	0.398079517075	0.0
1	94224955	94227412	996	0.405207485761	0.0
1	94259401	94295709	14566	0.401167754551	0.0
1	94295711	94301135	1991	0.367004608295	0.0
1	94304546	94384137	32294	0.405744295909	0.0
1	94384724	94401745	6754	0.396780636823	0.0
1	94409056	94451092	15973	0.379974784119	0.0
1	94475821	94477476	737	0.445048309179	0.0
1	94477988	94487127	3174	0.347264770241	0.0
1	94502884	94534820	11724	0.367097723643	0.0
1	94564203	94600359	13429	0.371408026108	0.0
1	94600992	94618279	6576	0.380379453957	0.0
1	94647862	94654233	2540	0.398618957941	0.0
1	94720351	94832510	43953	0.39187767475	0.0
1	94838512	94869676	11616	0.372725814215	0.0
1	94869697	94877128	2224	0.299246501615	0.0
1	94877131	94877133	1	0.333333333333	0.0
1	94877155	95030292	66241	0.43255756246	0.0
1	95237571	95247169	3410	0.355245338056	0.0
1	95247633	95249722	698	0.333971291866	0.0
1	95250104	95287186	14489	0.390718118815	0.0
1	95677878	95688788	4675	0.428466684997	0.0
1	95689189	95724994	14670	0.409707870189	0.0
1	95757207	95789508	12535	0.388056467092	0.0
1	95927148	95929163	822	0.407738095238	0.0
1	96299760	96373825	30183	0.407514919126	0.0
1	96388791	96403050	5916	0.414866760168	0.0
1	96403502	96436294	12999	0.396395572226	0.0
1	96439911	96445687	2338	0.404708326121	0.0
1	96453456	96472761	7602	0.393763596809	0.0
1	96490000	96523818	12732	0.376474762707	0.0
1	96525198	96530807	2226	0.39679144385	0.0
1	96531660	96610433	30393	0.385825272298	0.0
1	96662531	96677880	5675	0.369706840391	0.0
1	96681818	96700229	6824	0.370627851401	0.0
1	96872509	96925197	19688	0.373664332214	0.0
1	96929966	96937856	2772	0.351286275504	0.0
1	96951415	96975340	8357	0.34928529633	0.0
1	96981628	96984627	1164	0.388	0.0
1	97009062	97035935	10705	0.398340403364	0.0
1	97159598	97195531	13115	0.364974675795	0.0
1	97195661	97210962	5620	0.367272251993	0.0
1	97225450	97237768	4085	0.331601591038	0.0
1	97332599	97373330	14021	0.344225670235	0.0
1	97409108	97419187	3721	0.369146825397	0.0
1	97422086	97442151	7523	0.3749127878	0.0
1	97763861	97787848	8691	0.362306153077	0.0
1	97977942	97995886	6878	0.383282251323	0.0
1	98240445	98241336	349	0.391255605381	0.0
1	98349157	98352339	1111	0.34904178448	0.0
1	98355011	98411745	22006	0.387873446726	0.0
1	98711761	98713753	684	0.343201204215	0.0
