chr	start	stop
1	49448841	49532906
1	49449374	49530654
1	49467899	49477088
1	49489029	49631053
1	49555512	49563747
1	50012764	50019057
1	50012764	50019057
1	50063004	50076225
1	50303775	50305719
1	50395417	50411480
1	50403012	50410279
1	50636868	50637914
1	50662751	50664577
1	50974395	50974526
1	51142109	51145968
1	51142785	51143686
1	51248373	51254630
1	51449479	51451783
1	51449605	51451715
1	51449605	51451715
1	51628699	51630544
1	51989365	51990330
1	52031913	52032370
1	52033189	52087748
1	52141877	52142547
1	52142327	52142372
1	52282604	52286190
1	52408328	52415539
1	52420963	52442647
1	52423226	52423725
1	52461225	52461485
1	52461225	52461861
1	52461413	52461697
1	52461577	52463069
1	52526068	52529729
1	52559622	52561546
1	52660413	52767702
1	52885614	52885913
1	52889798	52891985
1	52890023	52891881
1	52890023	52891881
1	52901081	52902461
1	52901081	52904510
1	52901336	52902461
1	52901336	52904510
1	52902079	52902461
1	52902079	52904510
1	52951381	52954091
1	53053567	53054224
1	53095019	53103111
1	53128425	53129865
1	53128520	53129902
1	53128533	53129892
1	53128929	53131028
1	53129453	53129931
1	53140212	53188870
1	53291070	53386182
1	53327593	53328345
1	53467914	53468247
1	53502081	53503081
1	53533695	53536976
1	53538405	54106316
1	53776414	53780671
1	53778910	53781876
1	53780612	53780671
1	53885755	53887780
1	53885755	53887780
1	53901965	53904045
1	53901965	53904045
1	53901974	53904057
1	53902005	53904045
1	53946615	53947328
1	53946615	53947328
1	54093410	54127583
1	54112427	54129473
1	54115435	54131146
1	54146179	54149509
1	54146540	54149492
1	54146540	54149492
1	54228546	54228628
1	54428426	54431846
1	54548351	54549792
1	54623552	54630301
1	54623552	54630301
1	54626600	54630293
1	54626733	54630083
1	54635192	54643553
1	54835322	54839880
1	54835510	54839318
1	54835510	54839318
1	54876575	54877628
1	54888266	54897137
1	54898242	54903527
1	54905716	54906496
1	55030071	55043682
1	55157119	55158802
1	55157182	55157456
1	55231217	55231546
1	55339949	55423481
1	55385494	55389870
1	55385539	55389796
1	55451096	55506923
1	55462042	55463552
1	55536721	55537266
1	55808187	55828007
1	55808600	55827469
1	56252057	56293759
1	56257675	56292576
1	56301043	56304631
1	56438808	56441055
1	56597829	56601749
1	56709030	56713855
1	56720051	56720173
1	56743073	56744690
1	56919144	56919974
1	57291192	57291938
1	57421672	57424617
1	57421682	57422251
1	57421867	57424617
1	57804339	57807406
1	57805302	57807392
1	57893638	57899724
1	58181690	58183455
1	58181759	58183434
1	58181759	58183434
1	58257622	58268571
1	58257886	58267654
1	58257886	58277891
1	58278239	58279139
1	58278239	58279139
1	58328345	58337815
1	58336522	58373042
1	58424294	58432917
1	58649516	58654934
1	58654710	58654934
1	58654710	58655244
1	58654710	58658390
1	58654875	58655244
1	58668877	58669081
1	58669076	58671855
1	58684911	58689020
1	58701183	58701997
1	58781579	58784722
1	58963931	58990008
1	59532533	59586803
1	59538932	59586394
1	59538932	59655130
1	59577458	59582106
1	59581052	59584964
1	59581059	59586696
1	59581088	59586420
1	59582964	59583989
1	59582970	59583981
1	59616759	59641377
1	59640494	59641482
1	59640569	59641431
1	59640572	59641423
1	59640628	59641373
1	59875006	59876315
1	59947800	59949112
1	60022254	60022785
1	60475203	60475719
1	60736992	60745245
1	61082030	61084066
1	61082030	61084066
1	61205574	61208597
1	61238294	61660298
1	61464390	61471315
1	61617125	61618108
1	61617139	61618067
1	61617185	61618029
1	61647699	61654072
1	61647775	61654025
1	61647914	61654235
1	61794261	61798027
1	61810744	61820014
1	61872308	61899789
1	61899445	61901089
1	61952119	61952629
1	61952119	61952629
1	61970960	61976819
1	61971859	61986744
1	61972127	61986704
1	61972127	61986704
1	61972173	61986704
1	61980253	61992040
1	62013487	62014914
1	62084385	62179778
1	62157260	62158657
1	62188402	62192102
1	62189177	62191542
1	62189179	62191466
1	62190633	62191222
1	62299696	62305084
1	62436354	62437003
1	62556506	62563407
1	62559374	62567808
1	62604930	62618093
1	62604997	62606058
1	62634894	62636646
1	62636720	62647874
1	62642415	62647874
1	62648365	62648595
1	62648503	62653728
1	62648536	62653728
1	62688217	62688461
1	62803659	62805303
1	62833814	62844434
1	62945637	62949099
1	63145354	63150822
1	63148965	63150289
1	63148982	63150262
1	63148982	63150262
1	63268762	63269953
1	63268762	63269953
1	63335581	63341331
1	63354605	63466522
1	63357037	63460017
1	63416966	63428860
1	63428809	63429067
1	63525723	63531631
1	63922424	63924041
1	63980953	63982330
1	64102551	64117540
1	64196831	64199212
1	64196831	64199212
1	64260368	64260899
1	64373937	64386424
1	64373947	64386123
1	64378042	64380782
1	64381078	64382759
1	64381389	64626883
1	64946837	64948055
1	64977641	65405798
1	65147524	65147965
1	65224653	65248554
1	65225895	65248435
1	65386381	65491458
1	65388194	65491857
1	65456488	65461909
1	65459076	65484195
1	65575243	65578070
1	65575248	65578070
1	65575256	65578219
1	65601743	65601870
1	65601743	65602060
1	65633131	65635201
1	65642422	65648191
1	65705312	65707348
1	65876667	65889483
1	65889684	65917332
1	65911470	65920762
1	66008110	66010107
1	66037892	66045760
1	66059560	66062084
1	66118882	66119602
1	66158765	66165623
1	66324378	66416685
1	66493468	66494191
1	66744469	66745864
1	66745000	66749117
1	66855978	66858614
1	66924880	66930422
1	66928603	66936189
1	66985088	66987573
1	67358485	67366354
1	67542281	67543133
1	67910185	67911150
1	68494701	68496889
1	68554342	68555541
1	68608277	68609363
1	68780943	68801204
1	68783449	68801506
1	69014059	69014945
1	69508349	69520316
1	69530707	69537019
1	69530710	69536526
1	69530735	69536489
1	69588445	69595017
1	69683023	69716907
1	69903617	69922725
1	70118388	70123326
1	70175748	70178840
1	70182529	70184531
1	70250713	70254567
1	70354908	70359431
1	70354908	70359431
1	70519490	70715908
1	70698078	70702260
1	70771675	70774628
1	70771675	70774628
1	70771680	70774644
1	70776681	70782382
1	70778415	70783913
1	70778423	70783890
1	70778423	70783890
1	70779147	70780985
1	70779147	70785071
1	70839424	70854580
1	70964183	71068250
1	71008291	71009358
1	71021492	71024090
1	71063241	71063806
1	71063676	71064092
1	71163093	71202198
1	71324206	71606640
1	71354876	71357940
1	71395462	71405848
1	71403703	71404340
1	71664759	71667640
1	71666958	71667309
1	71666958	71667680
1	71666958	71669244
1	71666958	71673411
1	71667038	71667680
1	71667063	71669244
1	71727298	71739854
1	71894238	71895065
1	71894241	71900263
1	71894256	71895065
1	71894403	71895445
1	71983937	71984349
1	71994300	71996307
1	72031319	72032912
1	72053167	72080804
1	72070536	72100578
1	72071505	72160098
1	72129224	72216670
1	72130516	72201868
1	72153085	72187750
1	72154459	72188620
1	72160338	72162695
1	72162636	72162695
1	72216152	72236373
1	72216611	72243143
1	72286344	72375966
1	72286611	72297479
1	72289688	72298353
1	72289694	72298346
1	72290009	72298391
1	72290121	72307827
1	72290430	72297687
1	72295399	72344211
1	72300563	72346392
1	72300599	72346286
1	72300640	72346156
1	72304811	72312362
1	72305504	72320434
1	72319127	72329155
1	72319723	72342352
1	72332489	72342662
1	72367166	72378495
1	72373008	72378495
1	72488928	72591942
1	72545431	72627421
1	72546237	72622475
1	72548289	72623383
1	72657650	72658260
1	72854772	72873839
1	72980284	72987796
1	72985491	72987796
1	73000909	73017521
1	73073452	73264097
1	73107537	73119994
1	73112233	73162760
1	73180783	73185001
1	73186905	73311664
1	73320557	73350881
1	73320655	73349974
1	73327562	73428094
1	73347992	73349425
1	73510465	73511113
1	73808076	73818034
1	73846748	73846999
1	73885708	73898649
1	73966649	73969566
1	74070273	74490712
1	74109252	74109665
1	74109335	74109394
1	74109335	74134100
1	74155526	74155724
1	74206157	74220950
1	74364045	74364821
1	74370063	74375048
1	74714333	74726895
1	74717913	74720327
1	74718986	74719457
1	74730557	74732970
1	74732488	74732972
1	74732554	74732968
1	74915495	74962093
1	75005511	75018108
1	75068957	75074171
1	75089219	75098434
1	75160938	75161627
1	75222271	75230997
1	75413908	75493960
1	75662814	75685408
1	75668263	75669311
1	75762852	75763662
1	75794838	75795281
1	75803935	75806980
1	75807223	75810723
1	75879847	75880250
1	75879927	75880250
1	75906658	75913198
1	75912473	75913072
1	75912894	75921980
1	76144954	76148230
1	76145035	76148232
1	76145035	76148232
1	76226372	76259408
1	76361311	76369020
1	76434914	76437701
1	76640523	76646470
1	76779141	76793141
1	76788037	76796139
1	76878017	76887707
1	76885211	76920468
1	76919012	76977252
1	77308728	77310086
1	77308818	77315904
1	77309059	77315769
1	77309059	77315769
1	77364922	77366979
1	77443705	77445754
1	77504295	77534657
1	77741428	77745643
1	77741501	77745643
1	77917466	77918039
1	77925047	77925401
1	77925047	77926304
1	77929137	77929718
1	77966992	77967276
1	78017004	78028051
1	78017432	78020755
1	78018090	78038844
1	78098660	78099907
1	78152777	78158398
1	78152777	78174829
1	78183479	78188470
1	78183495	78185935
1	78183500	78185929
1	78272956	78274546
1	78308939	78341987
1	78368212	78370153
1	78368409	78370170
1	78368409	78370170
1	78418665	78424375
1	78494675	78499113
1	78556608	78567326
1	78566382	78582450
1	78628914	78631880
1	78649344	78655896
1	78772468	78790979
1	78845087	78879257
1	78885557	78891005
1	78889883	78890386
1	78889883	78891005
1	78927923	78933841
1	78927958	78931849
1	78927958	78932051
1	79151274	79160303
1	79200447	79208791
1	79320056	79338652
1	79326577	79334438
1	79329217	79334438
1	79432059	79432524
1	79503292	79529860
1	79521816	79695616
1	79523647	79552081
1	79524603	79538925
1	79528680	79533011
1	79528680	79552081
1	79528686	79529835
1	79573905	79611954
1	79649316	79651596
1	79650802	79651596
1	79664499	79888567
1	79668313	79865670
1	79680274	79684864
1	79691471	79722300
1	79727016	79858295
1	79745025	80066460
1	79753957	79755582
1	79754253	79755453
1	79754253	79757696
1	79755376	79757654
1	79756095	79757355
1	80037856	80096351
1	80123852	80132202
1	80125296	80141395
1	80186177	80695652
1	80186364	80700533
1	80326738	80328033
1	80326793	80331210
1	80326793	80331210
1	80461346	80471936
1	80461346	80493873
1	80727575	80728878
1	80912571	80955378
1	80918269	80965504
1	80937275	80938488
1	80937275	80952422
1	80939316	80951815
1	80956845	80958749
1	80970713	80978403
1	81233585	81248073
1	81269381	81294857
1	81483852	81485784
1	81533946	81542486
1	81603190	81608719
1	81614025	81638175
1	81617424	81621727
1	81637239	81681720
1	81902256	82024898
1	81916630	81920694
1	82099303	82220731
1	82338333	82340087
1	82338333	82340087
1	82400564	82404941
1	82553793	82648199
1	82566523	82583349
1	82663550	82711682
1	82692563	82704726
1	82827866	82828778
1	82836665	82838610
1	82907821	82909381
1	83001995	83026815
1	83132565	83489536
1	83175751	83182131
1	83259239	83489605
1	83334989	83348929
1	83334989	83368117
1	83339037	83350426
1	83342082	83348963
1	83342082	83348963
1	83342174	83348740
1	83345497	83406224
1	83401278	83401328
1	83422905	83433980
1	83433064	83433980
1	83433266	83433980
1	83590984	83591649
1	83660501	83661408
1	83660502	83661403
1	83660502	83661403
1	83660533	83660705
1	83732160	83734978
1	83848687	83853310
1	83890039	83890295
1	83922659	83923270
1	83922678	83923257
1	83922678	83923257
1	84165199	84179486
1	84173390	84183713
1	84174896	84175833
1	84179117	84179348
1	84202962	84204989
1	84204649	84204989
1	84245938	84250126
1	84245977	84250114
1	84246322	84250191
1	84367266	84368376
1	84417289	84419054
1	84430151	84433863
1	84430151	84433863
1	84545377	84545814
1	84796891	84797995
1	84829698	84836454
1	84907874	84920832
1	84917351	84919629
1	85073444	85076937
1	85157918	85161896
1	85200508	85201985
1	85445302	85449719
1	85508974	85539965
1	85592810	85614293
1	85721761	85729618
1	85729510	85730379
1	85801578	86426086
1	85802580	86425666
1	85807743	85814771
1	85809602	85951289
1	85830945	85831626
1	85830958	85831868
1	85830970	85831868
1	85842247	85842627
1	85868628	85868916
1	85896090	85896162
1	85933119	85935141
1	85935064	85938992
1	85935090	85938978
1	85935168	85938855
1	85990039	86004818
1	86022627	86022795
1	86031699	86034160
1	86033958	86043218
1	86185589	86190068
1	86214918	86219317
1	86223417	86441313
1	86348633	86349282
1	86348633	86352769
1	86348697	86349282
1	86372265	86372511
1	86528448	86528843
1	86562528	86573603
1	86562986	86575826
1	86563404	86572940
1	86631307	86632695
1	86752704	86765539
1	86834279	86835146
1	86862642	86863451
1	87057717	87058925
1	87057950	87058763
1	87057950	87058763
1	87114725	87148575
1	87147556	87148575
1	87147904	87148575
1	87170919	87176534
1	87330700	87331334
1	87593863	87608652
1	87684164	87689662
1	87723646	87729235
1	87762415	87776562
1	88016091	88018291
1	88413794	88441116
1	88609427	88610989
1	88628833	88629625
1	88628835	88629657
1	88628854	88629625
1	88786045	88790537
1	88792134	88794097
1	88807617	88813778
1	88810937	88813611
1	88832855	88833069
1	88893691	88895138
1	88914437	88919453
1	88954390	88988918
1	88993411	89015841
1	89009701	89013874
1	89010225	89012941
1	89010736	89012810
1	89010736	89012843
1	89011178	89013184
1	89011532	89012127
1	89011532	89013184
1	89011612	89012127
1	89011621	89013184
1	89054855	89055368
1	89058586	89065380
1	89058974	89066681
1	89258755	89259206
1	89301982	89302719
1	89333286	89346525
1	89345734	89346599
1	89345791	89346606
1	89556497	89557268
1	89556522	89557258
1	89556522	89557258
1	89604219	89609729
1	89615604	89620433
1	89636649	89637349
1	89701023	89701141
1	89703461	89708630
1	89703478	89708606
1	89703478	89708606
1	89926512	89977671
1	90013293	90017367
1	90017241	90018973
1	90036110	90097143
1	90072467	90078859
1	90348448	90454887
1	90629347	90637627
1	90959231	90973204
1	91054040	91105861
1	91154881	91165534
1	91232002	91260371
1	91250736	91262316
1	91260699	91262339
1	91260923	91261435
1	91262111	91262379
1	91262196	91262379
1	91316072	91316259
1	91322739	91323177
1	91322853	91322975
1	91343331	91347413
1	91352724	91353440
1	91379221	91380343
1	91501866	91508254
1	91508031	91508245
1	91554165	92120522
1	91655433	91676203
1	91668401	91669402
1	91766424	91767842
1	91766504	91767776
1	91766526	91767865
1	91776174	91782883
1	91866036	91871621
1	91917678	91918593
1	91976968	91977326
1	92002138	92004927
1	92014141	92024854
1	92017626	92018597
1	92065545	92180396
1	92113641	92119464
1	92171273	92176817
1	92297570	92301491
1	92427408	92435807
1	92719086	92720489
1	92722329	92727553
1	92770471	92772277
1	92810877	92815409
1	92826423	92827237
1	93133910	93137458
1	93137198	93137964
1	93152519	93153908
1	93183339	93184358
1	93183795	93184358
1	93183795	93186586
1	93201723	93201913
1	93246649	93247007
1	93246649	93254574
1	93270849	93278675
1	93500905	93573460
1	93747286	93748006
1	93747303	93748086
1	93747303	93748086
1	93822731	93825806
1	93822788	93825894
1	93822816	93825700
1	93980315	93981018
1	94498865	94498924
1	94506749	94506925
1	94506760	94515005
1	94663436	94689495
1	94665122	94687706
1	94669242	94690444
1	94669253	94690409
1	95019036	95027705
1	95056703	95060380
1	95117814	95117982
1	95234250	95234464
1	95234310	95237069
1	95426152	95429734
1	95474211	95548177
1	96012569	96033250
1	96015186	96034678
1	96254332	96260940
1	96392870	96403598
1	96530821	96531659
1	96812843	96814750
1	96812951	96813268
1	96813116	96813268
1	96928326	96953566
1	96937875	96951381
1	97218772	97226761
1	97373028	97406800
1	97373331	97409523
1	97559188	97559408
1	97572312	97577146
1	97712759	97742029
1	97734784	97748647
1	97822557	97826943
1	97837663	97854150
1	98232895	98240423
1	98233001	98339357
1	98332695	98348962
1	98437937	98438570
1	98508274	98509664
1	98537865	98542313
1	98726240	98737333
1	98882259	98890293
1	98939269	98942179
1	98939312	98941775
1	98939312	98941775
1	98939384	98941690
1	99067788	99071104
1	99162693	99215534
1	99390969	99399778
1	99390969	99399778
1	99425275	99426181
1	99425281	99426169
1	99425325	99426087
1	99686877	99687190
1	99730104	99738907
1	99778946	99978183
1	99870311	99870870
1	99870624	99870870
1	99891384	99891625
1	100006911	100063241
1	100017820	100023134
1	100022932	100027003
1	100082453	100084555
1	100287007	100291869
1	100314144	100315097
1	100463946	100730731
1	100519740	100529002
1	100539132	100540177
1	100539132	100540177
1	100572455	100574147
1	100578240	100590044
1	100654378	100656841
1	100654378	100656851
1	100654389	100656807
1	100687102	100710233
1	100749610	100752513
1	100976558	100981733
1	100986919	100992828
1	101172035	101174381
1	101218891	101222617
1	101227743	101233626
1	101229789	101232224
1	101257178	101258472
1	101304399	101305457
1	101304399	101305457
1	101304500	101304700
1	101304500	101305194
1	101400152	101400929
1	101480098	101540321
1	101631135	101633235
1	101822807	101824021
1	101858343	101929411
1	101859790	101861378
1	101949001	101962700
1	102112633	102130982
1	102121755	102124050
1	102190128	102245193
1	102190128	102387294
1	102192513	102392592
1	102208519	102212670
1	102448775	102468754
1	102517717	102519191
1	102518092	102519213
1	102518119	102519209
1	102543360	102549623
1	102876209	102878340
1	102891240	102898943
1	102937529	102938213
1	103014772	103015943
1	103208618	103226633
1	103304654	103310643
1	103525267	103526600
1	103550275	103629025
1	103550686	103550970
1	103554580	103555230
1	103555476	103574863
1	103561064	103570615
1	103561256	103616324
1	103561669	103565475
1	103564883	103838556
1	103566616	103589737
1	103566616	103635416
1	103566616	103725600
1	103568994	103579681
1	103571234	103579419
1	103571346	103571411
1	103571346	103572106
1	103573229	103573995
1	103574374	103575413
1	103575370	103575768
1	103577431	103577890
1	103577457	103579655
1	103578004	103593164
1	103578067	103587546
1	103579606	103594323
1	103594029	103607632
1	103594105	103602245
1	103595198	103630923
1	103596006	103618369
1	103599076	103600745
1	103600081	103600755
1	103601984	103776818
1	103602587	103691141
1	103603430	103676826
1	103607325	103610904
