chr	VR_start	VR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_VR	Percentage_of_VR_Overlapping_Gene
1	15642115	16346287	15617457,16043735,15742491,15764498,15764963,15807161,16048761,16021990,15941868,16124336,15659712,16014027,15847863,15684331,15758759,16231686,16198103,16004235,16057768,15736313,15834214,15871148,16246839	15661057,16057326,15747797,15775220,15786589,15807699,16057326,16034050,15976132,16156087,15662030,16018790,15940455,15734769,15786589,16237164,16212609,16006695,16073632,15741392,15848147,15905467,16352491	NM_032341,NM_000085,NM_001013641,NM_001024215,NM_001024216,NM_001089591,NM_001165945,NM_001257139/NM_001042704/NM_004070,NM_003443/NM_001242884/NM_001287604/NM_001287603,NM_004431,NM_006511,NM_014424,NM_015001,NM_015164,NM_017556,NM_030907,NM_153213,NM_178840,NM_182623,NM_207348,NR_024279,NR_039973,NM_018994	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	23	43.4462512328,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.1279471477	2.69010980272,1.93021023273,0.753651096607,1.52278136592,3.07126667916,0.0765437989582,1.21646415932,1.7127917611,4.86599864806,4.50912561136,0.329322949507,0.676539254614,13.1492021836,7.16288065984,3.95230142636,0.77807694711,2.06015007697,0.349488477247,2.25300068733,0.721414654374,1.97877791221,4.87380923979,14.1228279454
1	16360106	16364455	-	-	-	-	0	0	0
1	16368744	16369521	16367029	16398148	NR_073503/NR_073502/NR_073501/NR_073500/NM_001271869/NM_001114600	3	1	2.5	100.128700129
1	16389004	16407230	16367029,16398642	16398148,16437424	NR_073503/NR_073502/NR_073501/NR_073500/NM_001271869/NM_001114600,NM_198546	1,9	2	29.3862467866,22.1463012144	50.1755733567,47.1249862833
1	16422155	16430347	16398642	16437424	NM_198546	3	1	21.1252352835	100.012207031
1	16437838	17375143	16985957,16754633,16733951,16673002,16673002,16733806,16538723,16974503,17018725,17066760,17308194,17205125,16921949,17249097,16974503,16562426,16440671,16666784,16514121,16740515,16895979,16467435,16691217,16618255,16645573,16548913,16681254,16858948,17277888,17372195	17011972,16764480,16734461,16673512,16673657,16734461,16540035,16980678,17054170,17119453,17364000,17246006,16972979,17284232,16981586,16613605,16460089,16666948,16514285,16740679,16896143,16492701,16720157,16630906,16650420,16548987,16681328,16859021,17277975,17401699	NM_001141974/NM_001141973/NM_022089,NM_001271733,NM_001282321,NM_001282321,NM_001310138,NM_001310138,NM_001310155,NM_002403/NM_001135248,NM_003000,NM_007365,NM_012387,NM_013358,NM_014675,NM_016233,NM_017459/NM_001135247,NM_017940,NM_018090/NM_001145278/NM_001145277,NR_004400/NR_004427/NR_004421/NR_004408/NR_004430,NR_004400/NR_004430/NR_004427/NR_004421/NR_004408,NR_004400/NR_004430/NR_004427/NR_004421/NR_004408,NR_004400/NR_004430/NR_004427/NR_004421/NR_004408,NR_023386,NR_026567,NR_026752,NR_027504,NR_037446,NR_037446,NR_037446,NR_039768,NM_207421	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	30	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.99491611591	2.7756173284,1.05067187308,0.054518006412,0.054518006412,0.0699878908146,0.0699878908146,0.140082470487,0.658910386694,3.78169325886,5.62186268077,5.95398509557,4.36165389068,5.44443911,3.7486197129,0.755783869712,5.46033574984,2.07179093251,0.0176036615616,0.0176036615616,0.0176036615616,0.0176036615616,2.6957073738,3.08768223791,1.34982743077,0.517227583337,0.00800166434618,0.00800166434618,0.00789497548823,0.00938861949952,0.314625442092
1	17378277	17379705	17372195	17401699	NM_207421	3	1	4.8432469073	100.070028011
1	17396289	17396289	17372195	17401699	NM_207421	3	1	0.0033892560583	inf
1	17406691	17408548	17406754,17406754	17438563,17439754	NM_001136204,NM_018715	9,9	2	5.64287959761,5.43922911427	96.661281637,96.661281637
1	17438003	17440423	17406754,17406754	17438563,17439754	NM_001136204,NM_018715	1,1	2	1.76359635335,5.30893003242	23.1818181818,72.3966942149
1	17443302	17443302	-	-	-	-	0	0	0
1	17450325	17713452	17580552,17539834	17697875,17697875	NM_001011722,NM_018125	7,7	2	100.0,100.0	44.5883546728,60.0630113975
1	17735188	17736589	-	-	-	-	0	0	0
1	17737910	17813810	17755312	17827063	NM_030812	9	1	81.5294347196	77.0737812912
1	17863969	17867523	-	-	-	-	0	0	0
1	17897637	17897637	-	-	-	-	0	0	0
1	17904041	17910125	-	-	-	-	0	0	0
1	17932359	17933745	-	-	-	-	0	0	0
1	17944601	17944612	-	-	-	-	0	0	0
1	17955421	18162607	18065656,18107745	18074411,18378483	NR_125946,NM_032880	7,9	2	100.0,20.2641658572	4.22615427683,26.4800710473
1	18174413	18746432	18107745,18631005,18480929,18631005	18378483,18736138,18485986,18748866	NM_032880,NM_013945/NM_002584,NM_152375,NM_001135254	1,7,7,9	4	75.3755461902,100.0,100.0,97.9348729871	35.6755632243,18.3794594236,0.884236362778,20.1790499966
1	18755584	18800490	-	-	-	-	0	0	0
1	18819939	18827571	-	-	-	-	0	0	0
1	18857271	18858969	18839598	18859661	NM_152232	3	1	8.46790271132	100.058892815
1	18868708	18868708	-	-	-	-	0	0	0
1	18873686	18881699	18871429,18871429	18890891,18902799	NM_001161504,NM_003748/NM_170726/NM_001319218	3,3	2	41.1755638905,25.5458863281	100.01247972,100.01247972
1	18897511	18897511	18871429	18902799	NM_003748/NM_170726/NM_001319218	3	1	0.00318765739058	inf
1	18916277	19142428	18904279,19074505	18956332,19210252	NM_001136265,NM_020765	1,9	2	76.9508587236,50.0368329552	17.7120596416,30.0347997577
1	19143217	19143217	19074505	19210252	NM_020765	3	1	0.000736659103633	inf
1	19150679	19153385	19074505	19210252	NM_020765	3	1	1.99413619354	100.036954915
1	19216437	19253475	19215663,19251580	19251559,19260128	NM_001271429/NM_001271428/NM_001271427/NM_015047,NM_016183	1,9	2	97.8438309608,22.1780325184	94.8296344295,5.11906690426
1	19266487	19288033	19265981,19282562	19274074,19288786	NR_040289/NR_040288,NM_012067	1,9	2	93.7484556462,87.9036144578	35.2176738142,25.3968253968
1	19298536	19299712	-	-	-	-	0	0	0
1	19305989	19309381	19302707	19312146	NM_003689	3	1	35.9427966102	100.029481132
1	19320229	19322453	19312245,19312245	19329300,19332428	NM_001287531/NM_017765/NM_001040126/NM_001040125,NR_109848	3,3	2	13.0452626642,11.0235830361	100.044964029,100.044964029
1	19324106	19361938	19312245,19312245,19338772,19338772	19329300,19332428,19484707,19485641	NM_001287531/NM_017765/NM_001040126/NM_001040125,NR_109848,NM_001282162,NM_004930/NM_001206541/NM_001206540	1,1,9,9	4	30.4584896811,41.2356321839,15.8747670212,15.7738135766	13.7317614718,21.9998942694,61.2365193487,61.2365193487
1	19393540	19713294	19338772,19374174,19338772,19665286,19596976,19643713,19645371,19645765,19596976,19643408,19647609,19644172,19643228,19607806,19682212	19484707,19485641,19485641,19680966,19629821,19658456,19658456,19658456,19658456,19658456,19658456,19658456,19658456,19608644,19799917	NM_001282162,NM_001313932,NM_004930/NM_001206541/NM_001206540,NM_000871,NM_001204083/NM_001204082/NR_033758/NR_033757/NM_001032363,NM_001204084,NM_001204085,NM_001204086,NM_001204089/NM_001204088,NM_001278165,NM_001278166,NM_005380,NM_182744/NM_001278164,NR_077246,NM_181719	1,1,1,7,7,7,7,7,7,7,7,7,7,7,9	15	62.4712202609,82.6264039904,62.7098794853,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.4073199327	28.5119185374,28.8040180889,28.8040180889,4.90408251343,10.272271809,4.61104474064,4.09252112562,3.96930140045,19.2275937127,4.7064305685,3.39260806745,4.46749688823,4.76272384396,0.262389211706,9.72091044991
1	19720719	19726014	19682212	19799917	NM_181719	3	1	4.49934582774	100.018885741
1	19763983	19890367	19682212,19814028,19882394	19799917,19815278,19912944	NM_181719,NM_019062,NM_015207	1,7,9	3	30.5294547432,100.0,26.1006186377	28.4331877453,0.989840486137,6.3093429548
1	19910238	19924306	19882394,19920306	19912944,19923617	NM_015207,NM_014589	1,7	2	8.86059376125,100.0	19.2422519192,23.5427921524
1	19930590	19930608	-	-	-	-	0	0	0
1	19931289	19945205	-	-	-	-	0	0	0
1	19959944	19962177	-	-	-	-	0	0	0
1	19979394	20793518	19975430,19975430,20070207,20290918,20719731,20664013,20163091,20588950,20651766,20112649,20742677,20482390,20139329,20499447,20633454,20186077,20552438,20359800,20642656,20633678,20184242	19980439,19979659,20091901,20354894,20732640,20718017,20177364,20618907,20661544,20119566,20786688,20486235,20150386,20508181,20651511,20196048,20555020,20428794,20652193,20633788,20186486	NM_001161728/NM_000300/NM_001161727,NM_001161729,NM_000929,NM_001039500,NM_001103160/NM_001103161,NM_001122819/NM_020816/NM_001287212,NM_001316722,NM_001785,NM_005216,NM_012400/NM_001271814,NM_016287,NM_018584,NM_022819,NM_024544,NM_032409,NM_152376,NM_207334,NR_033887,NR_046507,NR_106732,NR_110078	1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	21	20.878243513,6.28841607565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.128481656357,0.0326731554407,2.664827471,7.85838520913,1.58575352158,6.63351037434,1.75329556677,3.67978342366,1.20116837239,0.849747704281,5.40605607991,0.472409608364,1.35826974761,1.07293237885,2.21808962762,1.22487483479,0.317273535727,8.47475323169,1.17156600223,0.0136342866689,0.275756518663
1	20816056	20816498	20806291,20806291	21176888,21111383	NM_001198802/NM_001198801,NM_003760	3,3	2	0.119536532847,0.145201627045	100.226244344,100.226244344
1	20857163	20857163	20806291,20806291	21176888,21111383	NM_001198802/NM_001198801,NM_003760	3,3	2	0.000269834159925,0.000327768909808	inf,inf
1	20919866	20920027	20806291,20806291	21176888,21111383	NM_001198802/NM_001198801,NM_003760	3,3	2	0.0437131339079,0.0530985633889	100.621118012,100.621118012
1	20970061	20971738	20806291,20941244,20806291	21176888,21174758,21111383	NM_001198802/NM_001198801,NM_001198803,NM_003760	3,3,3	3	0.452781720355,0.718583388647,0.549996230658	100.059630292,100.059630292,100.059630292
1	20972870	21067724	20806291,20941244,20806291,20988313	21176888,21174758,21111383,20988432	NM_001198802/NM_001198801,NM_001198803,NM_003760,NR_031657	3,3,3,7	4	25.5951192397,40.6205168833,31.0905199398,100.0	100.001054252,100.001054252,100.001054252,0.1265102157
1	21072777	21259851	20806291,20941244,20806291,21217246,21217246,21217246,21217246	21176888,21174758,21111383,21279690,21345541,21290273,21290489	NM_001198802/NM_001198801,NM_001198803,NM_003760,NM_001113347,NM_001113348,NM_001113349,NM_001397	1,1,1,9,9,9,9	7	28.0929740581,43.672569214,12.654174301,68.229642085,33.2091413606,58.342005806,58.1699524876	55.6528432599,54.5142563905,20.6372879182,22.7749446743,22.7749446743,22.7749446743,22.7749446743
1	21300825	21301243	21217246	21345541	NM_001113348	3	1	0.326588514061	100.23923445
1	21330669	21330746	21217246	21345541	NM_001113348	3	1	0.0607969071522	101.298701299
1	21332335	21332955	21217246	21345541	NM_001113348	3	1	0.484036914635	100.161290323
1	21358479	21360821	-	-	-	-	0	0	0
1	21363898	21364624	-	-	-	-	0	0	0
1	21365392	22125013	21812264,21727845,21509357,21596214,21440089,22052626,21596214,21822231,22001655,21976924,21678298,22052626,22025190,22025503,22023993,22117304	21825221,21783195,21578412,21651855,21484900,22092943,21669363,21937297,22012542,21989354,21783195,22090803,22031224,22031224,22026048,22143026	NM_001013693,NM_001032730,NM_001127501/NM_000478/NM_001177520,NM_001145658,NM_001256417/NM_032264/NM_001256416/NR_046176,NM_001791/NM_001039802,NM_002885/NM_001145657,NM_005529/NM_001291860,NM_005747,NM_007352,NM_032236,NM_044472,NR_023918,NR_023919/NR_109762/NR_109761/NR_109760/NR_109759,NR_110692,NM_030761	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	16	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.9731757571	1.7058506808,7.28666005811,9.09084925246,7.32496863567,5.89925765612,5.30764683967,9.62980223032,15.1479487797,1.43334636615,1.63647397847,13.8092548784,5.02592740327,0.794475139576,0.753270380887,0.270661290301,1.01497983863
1	22125352	22186354	22117304	22143026	NM_030761	1	1	68.7128250982	28.9744598538
1	22199225	22200661	-	-	-	-	0	0	0
1	22212742	22479399	22266238,22451850	22266300,22531157	NR_039613,NM_001083621/NM_014870	7,9	2	100.0,34.7379835578	0.0236258564373,10.3316245214
1	22488864	22489536	22451850	22531157	NM_001083621/NM_014870	3	1	0.848590306148	100.148809524
1	22506015	22936917	22451850,22653188,22563510,22710837,22636624,22563510,22643624,22863158,22719516,22633257	22531157,22661536,22589619,22921500,22639682,22603594,22648110,22863226,22719598,22633366	NM_001083621/NM_014870,NM_000491,NM_001006943,NM_004442/NM_017449/NM_001309193/NM_001309192,NM_015991,NM_020526,NM_172369/NM_001114101,NR_036214,NR_039832,NR_106742	1,7,7,7,7,7,7,7,7,7	10	31.7029807838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	5.83496943621,1.93756352953,6.05938241178,48.889074546,0.709906196769,9.30257924076,1.04130405521,0.0160129217316,0.0192619203438,0.0255278462388
1	22949970	22950899	-	-	-	-	0	0	0
1	22984897	23012480	23010833	23015850	NM_001242521	9	1	32.8417696293	5.97469455824
1	23045673	23045681	23019447	23083691	NM_015013/NM_001009999	3	1	0.0140088722858	112.5
1	23077876	23096553	23019447,23084022	23083691,23168858	NM_015013/NM_001009999,NM_033631/NM_001142546	1,9	2	9.05284457934,14.7718566192	31.1399046956,67.0985704342
1	23107552	23111023	23084022	23168858	NM_033631/NM_001142546	3	1	4.09255395641	100.028810141
1	23118239	23122680	23084022	23168858	NM_033631/NM_001142546	3	1	5.23592300529	100.022517451
1	23132911	23290078	23084022,23191894,23281308	23168858,23194729,23285518	NM_033631/NM_001142546,NM_000864,NR_110616	1,7,7	3	42.3730212054,100.0,100.0	22.8724859544,1.80445004358,2.67931563242
1	23350628	23354044	-	-	-	-	0	0	0
1	23369659	23374819	23359447,23368970,23369217	23369864,23371837,23371837	NM_001077195,NR_033690,NR_033691	1,1,1	3	1.9773468996,75.9762900976,83.1362075544	3.99224806202,42.2286821705,42.2286821705
1	23383982	23388172	23380908	23424779	NM_003196	3	1	9.55278993435	100.023866348
1	23392097	23392866	23380908	23424779	NM_003196	3	1	1.75510576222	100.130039012
1	23409633	23411373	23380908	23424779	NM_003196	3	1	3.96836250912	100.057471264
1	23441156	23443261	23428562	23484257	NM_001143778/NM_017707	3	1	3.78124102269	100.047505938
1	23455572	23457470	23428562	23484257	NM_001143778/NM_017707	3	1	3.40958058029	100.052687039
1	23472969	23661871	23428562,23557929,23506427,23627333,23521929	23484257,23559794,23531220,23640566,23528419	NM_001143778/NM_017707,NM_002167,NM_004091,NR_027042,NR_110799	1,7,7,7,7	5	20.2689600689,100.0,100.0,100.0,100.0	5.9761145991,0.987813787043,13.1253242422,7.00574901272,3.43617325386
1	23670929	23671231	-	-	-	-	0	0	0
1	23676988	23684989	-	-	-	-	0	0	0
1	23701835	23707263	-	-	-	-	0	0	0
1	23714346	23721625	-	-	-	-	0	0	0
1	23764803	23773585	23760381	23778297	NR_038280	3	1	49.0204833398	100.011386928
1	23780248	23781965	23778385	23788232	NM_020362	3	1	17.4451665313	100.058241118
1	23835317	23839835	-	-	-	-	0	0	0
1	23845863	23848612	23845080	23868369	NM_000147	3	1	11.8076427651	100.036376864
1	23848830	23854315	23845080	23868369	NM_000147	3	1	23.5551738944	100.018231541
1	23854604	23867883	23845080	23868369	NM_000147	3	1	57.0201803349	100.007530688
1	23873656	23874901	23873969	23913327	NM_001841	9	1	2.37048705506	74.9397590361
1	23882247	23888394	23873969	23913327	NM_001841	3	1	15.6203155568	100.016268098
1	23889782	23890720	23873969	23913327	NM_001841	3	1	2.3857313448	100.106609808
1	23897090	23897711	23873969	23913327	NM_001841	3	1	1.58032470337	100.161030596
1	23917425	23917435	-	-	-	-	0	0	0
1	23927423	24036602	23964346,23959810,23929069	23980463,23963459,23929147	NM_001191007/NM_054016/NM_001191009/NM_001300936/NM_001300937/NM_001191006/NM_001191005/NR_034035/NM_006625,NM_017761,NR_039615	7,7,7	3	100.0,100.0,100.0	14.7629122817,3.34313375283,0.07235823739
1	24040879	24042072	-	-	-	-	0	0	0
1	24056892	24056892	24056040	24112175	NM_152372	3	1	0.00178138805757	inf
1	24075963	24077746	24056040	24112175	NM_152372	3	1	3.17799629471	100.05608525
1	24081850	24082481	24056040	24112175	NM_152372	3	1	1.12583725239	100.158478605
1	24103658	24103658	24056040	24112175	NM_152372	3	1	0.00178138805757	inf
1	24148078	24154078	-	-	-	-	0	0	0
1	24165156	24199731	24154156	24187275	NM_173065/NM_173064/NM_170743	1	1	66.7874396135	63.9768618944
1	24211588	24212668	24200239	24211690	NR_027087	1	1	0.899406217255	9.53703703704
1	24213656	24213656	-	-	-	-	0	0	0
1	24229509	24230297	-	-	-	-	0	0	0
1	24231270	24245590	-	-	-	-	0	0	0
1	24253207	24488652	24319565,24356998,24356998,24415754,24323039,24319321,24319321	24355318,24415097,24413772,24472983,24355318,24355318,24364480	NM_001195010,NM_001199012,NM_001199014/NM_001199013/NM_178122,NM_020448,NM_021180,NM_198173,NM_198174	7,7,7,7,7,7,7	7	100.0,100.0,100.0,100.0,100.0,100.0,100.0	15.1857121621,24.6766760815,24.113911954,24.3071630317,13.7102083289,15.2893457071,19.1807003759
1	24495079	24495079	-	-	-	-	0	0	0
1	24513156	24513626	24507593,24502896,24502350	24537020,24537020,24537020	NM_001251978,NM_001251983/NM_001251977/NM_013441/NM_001251981,NM_001251984/NM_001251979	3,3,3	3	1.60051651488,1.38021978022,1.35848403565	100.212765957,100.212765957,100.212765957
1	24523197	24523197	24507593,24502896,24502350,24514313	24537020,24537020,24537020,24537020	NM_001251978,NM_001251983/NM_001251977/NM_013441/NM_001251981,NM_001251984/NM_001251979,NM_001251985/NM_001251982/NM_001251980	3,3,3,3	4	0.00339812423542,0.0029304029304,0.00288425485276,0.00440373436674	inf,inf,inf,inf
1	24568506	24713376	24556075,24643558,24643102	24609327,24673281,24673281	NM_001010980,NM_001303449,NM_005839/NM_001303448	1,7,7	3	76.6567141757,100.0,100.0	28.1783668116,20.5177055291,20.8324704908
1	24728661	24734762	-	-	-	-	0	0	0
1	24751454	24870137	24745268	24844324	NM_013943	1	1	93.7551106938	78.2513081065
1	24875330	24877149	-	-	-	-	0	0	0
1	24884488	24968228	24899510,24899510,24919344	24965010,24930279,24919416	NM_001031680,NM_004350,NR_106789	7,7,7	3	100.0,100.0,100.0	78.2194888942,36.7446859326,0.0871745880105
1	24981181	25442807	25272485,25338297,25222275,25242248,25362248,25023502,25430857	25330445,25362361,25232522,25247494,25420872,25023586,25500207	NM_001127691/NM_001282872/NM_001282871/NM_001282870/NM_001282869/NM_001282868/NM_001282867/NM_016124,NM_014313,NM_015484/NM_207170,NM_020317,NM_138616/NM_138617/NM_020485/NM_138618,NR_039623,NM_018202/NM_001282564	7,7,7,7,7,7,9	7	100.0,100.0,100.0,100.0,100.0,100.0,17.2326282245	12.5558352432,5.21309458306,2.21997894399,1.13663441834,12.6996746284,0.0184131743013,2.58889230676
1	25444023	25444023	25430857	25500207	NM_018202/NM_001282564	3	1	0.00144194027483	inf
1	25445920	25445920	25430857	25500207	NM_018202/NM_001282564	3	1	0.00144194027483	inf
1	25446169	25446169	25430857	25500207	NM_018202/NM_001282564	3	1	0.00144194027483	inf
1	25446233	25446233	25430857	25500207	NM_018202/NM_001282564	3	1	0.00144194027483	inf
1	25448981	25448981	25430857	25500207	NM_018202/NM_001282564	3	1	0.00144194027483	inf
1	25508774	25509072	-	-	-	-	0	0	0
1	25529201	25529584	-	-	-	-	0	0	0
1	25565393	25565393	25543584	25568886	NM_015627	3	1	0.00395210054144	inf
1	25569518	25569518	-	-	-	-	0	0	0
1	25569659	25569659	-	-	-	-	0	0	0
1	25570427	25570427	-	-	-	-	0	0	0
1	25572996	25572996	-	-	-	-	0	0	0
1	25573793	25581616	-	-	-	-	0	0	0
1	25581821	25581821	-	-	-	-	0	0	0
1	25582528	25583021	-	-	-	-	0	0	0
1	25583848	25583848	-	-	-	-	0	0	0
1	25584109	25584109	-	-	-	-	0	0	0
1	25584383	25584383	-	-	-	-	0	0	0
1	25587063	25587063	-	-	-	-	0	0	0
1	25589401	25589401	-	-	-	-	0	0	0
1	25589792	25589792	-	-	-	-	0	0	0
1	25590340	25590340	-	-	-	-	0	0	0
1	25593146	25593146	-	-	-	-	0	0	0
1	25594224	25594224	-	-	-	-	0	0	0
1	25597697	25597697	-	-	-	-	0	0	0
1	25598426	25598426	-	-	-	-	0	0	0
1	25602721	25607668	-	-	-	-	0	0	0
1	25633202	25635827	25617467	25786207	NM_020379/NM_001289010	3	1	1.55623114714	100.038095238
1	25664262	25664293	25617467	25786207	NM_020379/NM_001289010	3	1	0.0189639743749	103.225806452
1	25715074	25715872	25617467	25786207	NM_020379/NM_001289010	3	1	0.473506735174	100.125313283
1	25726411	26106136	25617467,25959766,25819905,25820827,25884185,25831912,26021779,25900115,25820192,25800175,25834005,26038021,26051304,25861483,25900115,25900115,25819953,25906361	25786207,25998157,25832942,25832942,25906502,25859458,26036463,25906502,25832942,25818222,25859458,26046138,26067634,25871253,25906877,25906153,25823606,25906454	NM_020379/NM_001289010,NM_000437,NM_001099625/NM_001099627,NM_001099626,NM_001145454,NM_001287490,NM_004455,NM_005563,NM_019557,NM_020451/NM_206926,NM_024037,NM_032513/NM_001004434,NM_032588,NM_178422,NM_203399,NM_203401,NR_024498,NR_037481	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	18	35.4371492406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	15.7474488116,10.1104746856,3.4335374284,3.19073013365,5.87741128448,7.25446046481,3.86727236816,1.68227006386,3.35795641583,4.75291329251,6.70327210481,2.13786292712,4.30074395944,2.57317795773,1.78102574231,1.59036144578,0.962275330832,0.0247547567318
