chr	VR_start	VR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_VR	Percentage_of_VR_Overlapping_Gene
1	15642115	16346287	15617457,15659712,15684331,15736313,15742491,15758759,15764498,15764963,15807161,15834214,15847863,15871148,15941868,16004235,16014027,16021990,16043735,16048761,16057768,16124336,16198103,16231686,16246839	15661057,15662030,15734769,15741392,15747797,15786589,15775220,15786589,15807699,15848147,15940455,15905467,15976132,16006695,16018790,16034050,16057326,16057326,16073632,16156087,16212609,16237164,16352491	NM_032341,NM_006511,NM_015164,NM_207348,NM_001013641,NM_017556,NM_001024215,NM_001024216,NM_001089591,NR_024279,NM_015001,NR_039973,NM_003443/NM_001242884/NM_001287604/NM_001287603,NM_178840,NM_014424,NM_001257139/NM_001042704/NM_004070,NM_000085,NM_001165945,NM_182623,NM_004431,NM_153213,NM_030907,NM_018994	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	23	43.4449541284,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.1278915685	2.68996779196,0.329180938748,7.16273864908,0.721272643615,0.753509085848,3.9521594156,1.52263935516,3.0711246684,0.0764017881995,1.97863590146,13.1490601728,4.87366722903,4.8658566373,0.349346466488,0.676397243855,1.71264975035,1.93006822197,1.21632214857,2.25285867657,4.5089836006,2.06000806621,0.777934936351,14.1226859347
1	16360106	16364455	-	-	-	-	0	0	0
1	16368744	16369521	16367029	16398148	NR_073503/NR_073502/NR_073501/NR_073500/NM_001271869/NM_001114600	3	1	2.4968668659	100.0
1	16389004	16407230	16367029,16398642	16398148,16437424	NR_073503/NR_073502/NR_073501/NR_073500/NM_001271869/NM_001114600,NM_198546	1,9	2	29.3839776342,22.1442937445	50.1700866893,47.1194996159
1	16422155	16430347	16398642	16437424	NM_198546	3	1	21.1232014852	100.0
1	16437838	17375143	16440671,16467435,16514121,16538723,16548913,16562426,16618255,16645573,16666784,16673002,16673002,16681254,16691217,16733806,16733951,16740515,16754633,16858948,16895979,16921949,16974503,16974503,16985957,17018725,17066760,17205125,17249097,17277888,17308194,17372195	16460089,16492701,16514285,16540035,16548987,16613605,16630906,16650420,16666948,16673512,16673657,16681328,16720157,16734461,16734461,16740679,16764480,16859021,16896143,16972979,16980678,16981586,17011972,17054170,17119453,17246006,17284232,17277975,17364000,17401699	NM_018090/NM_001145278/NM_001145277,NR_023386,NR_004400/NR_004430/NR_004427/NR_004421/NR_004408,NM_001310155,NR_037446,NM_017940,NR_026752,NR_027504,NR_004400/NR_004427/NR_004421/NR_004408/NR_004430,NM_001282321,NM_001310138,NR_037446,NR_026567,NM_001310138,NM_001282321,NR_004400/NR_004430/NR_004427/NR_004421/NR_004408,NM_001271733,NR_037446,NR_004400/NR_004430/NR_004427/NR_004421/NR_004408,NM_014675,NM_002403/NM_001135248,NM_017459/NM_001135247,NM_001141974/NM_001141973/NM_022089,NM_003000,NM_007365,NM_013358,NM_016233,NR_039768,NM_012387,NM_207421	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	30	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.99186550976	2.07168424366,2.69560068494,0.0174969727037,0.139975781629,0.00789497548823,5.46022906098,1.34972074191,0.517120894479,0.0174969727037,0.0544113175541,0.0698812019567,0.00789497548823,3.08757554905,0.0698812019567,0.0544113175541,0.0174969727037,1.05056518422,0.00778828663029,0.0174969727037,5.44433242114,0.658803697836,0.755677180854,2.77551063955,3.78158657001,5.62175599191,4.36154720182,3.74851302404,0.00928193064157,5.95387840671,0.314518753234
1	17378277	17379705	17372195	17401699	NM_207421	3	1	4.84002169197	100.0
1	17396289	17396289	17372195	17401699	NM_207421	3	1	0.0	
1	17406691	17408548	17406754,17406754	17438563,17439754	NM_001136204,NM_018715	9,9	2	5.6399132321,5.43636363636	96.6074313409,96.6074313409
1	17438003	17440423	17406754,17406754	17438563,17439754	NM_001136204,NM_018715	1,1	2	1.76050803232,5.30606060606	23.1404958678,72.3553719008
1	17443302	17443302	-	-	-	-	0	0	0
1	17450325	17713452	17539834,17580552	17697875,17697875	NM_018125,NM_001011722	7,7	2	100.0,100.0	60.0626313529,44.5879746282
1	17735188	17736589	-	-	-	-	0	0	0
1	17737910	17813810	17755312	17827063	NM_030812	9	1	81.5291772937	77.0724637681
1	17863969	17867523	-	-	-	-	0	0	0
1	17897637	17897637	-	-	-	-	0	0	0
1	17904041	17910125	-	-	-	-	0	0	0
1	17932359	17933745	-	-	-	-	0	0	0
1	17944601	17944612	-	-	-	-	0	0	0
1	17955421	18162607	18065656,18107745	18074411,18378483	NR_125946,NM_032880	7,9	2	100.0,20.2638713443	4.22567161874,26.4795883892
1	18174413	18746432	18107745,18480929,18631005,18631005	18378483,18485986,18736138,18748866	NM_032880,NM_152375,NM_013945/NM_002584,NM_001135254	1,7,7,9	4	75.3754552372,100.0,100.0,97.9348554653	35.6753884049,0.88406154341,18.3792846042,20.1788751772
1	18755584	18800490	-	-	-	-	0	0	0
1	18819939	18827571	-	-	-	-	0	0	0
1	18857271	18858969	18839598	18859661	NM_152232	3	1	8.4633404775	100.0
1	18868708	18868708	-	-	-	-	0	0	0
1	18873686	18881699	18871429,18871429	18890891,18902799	NM_001161504,NM_003748/NM_170726/NM_001319218	3,3	2	41.1725413627,25.5435129104	100.0,100.0
1	18897511	18897511	18871429	18902799	NM_003748/NM_170726/NM_001319218	3	1	0.0	
1	18916277	19142428	18904279,19074505	18956332,19210252	NM_001136265,NM_020765	1,9	2	76.9504159222,50.0364648943	17.7116174591,30.0343575752
1	19143217	19143217	19074505	19210252	NM_020765	3	1	0.0	
1	19150679	19153385	19074505	19210252	NM_020765	3	1	1.9934142191	100.0
1	19216437	19253475	19215663,19251580	19251559,19260128	NM_001271429/NM_001271428/NM_001271427/NM_015047,NM_016183	1,9	2	97.8437708937,22.1689284043	94.8269344997,5.11636697446
1	19266487	19288033	19265981,19282562	19274074,19288786	NR_040289/NR_040288,NM_012067	1,9	2	93.747683183,87.9016709512	35.2130325815,25.3921841641
1	19298536	19299712	-	-	-	-	0	0	0
1	19305989	19309381	19302707	19312146	NM_003689	3	1	35.9360101706	100.0
1	19320229	19322453	19312245,19312245	19329300,19332428	NM_001287531/NM_017765/NM_001040126/NM_001040125,NR_109848	3,3	2	13.0401641747,11.0191745528	100.0,100.0
1	19324106	19361938	19312245,19312245,19338772,19338772	19329300,19332428,19484707,19485641	NM_001287531/NM_017765/NM_001040126/NM_001040125,NR_109848,NM_001282162,NM_004930/NM_001206541/NM_001206540	1,1,9,9	4	30.4544121958,41.2327206065,15.8741905643,15.7732400983	13.7291182068,21.9972510044,61.2338760837,61.2338760837
1	19393540	19713294	19338772,19338772,19374174,19596976,19596976,19607806,19643228,19643408,19643713,19644172,19645371,19645765,19647609,19665286,19682212	19484707,19485641,19485641,19658456,19629821,19608644,19658456,19658456,19658456,19658456,19658456,19658456,19658456,19680966,19799917	NM_001282162,NM_004930/NM_001206541/NM_001206540,NM_001313932,NM_001204089/NM_001204088,NM_001204083/NM_001204082/NR_033758/NR_033757/NM_001032363,NR_077246,NM_182744/NM_001278164,NM_001278165,NM_001204084,NM_005380,NM_001204085,NM_001204086,NM_001278166,NM_000871,NM_181719	1,1,1,7,7,7,7,7,7,7,7,7,7,7,9	15	62.4709631,62.7096255847,82.6262481272,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.4066947029	28.511605797,28.8037053485,28.8037053485,19.2272809722,10.2719590685,0.262076471287,4.76241110354,4.70611782808,4.61073200023,4.46718414781,4.0922083852,3.96898866003,3.39229532703,4.90376977301,9.72059770949
1	19720719	19726014	19682212	19799917	NM_181719	3	1	4.49853447177	100.0
1	19763983	19890367	19682212,19814028,19882394	19799917,19815278,19912944	NM_181719,NM_019062,NM_015207	1,7,9	3	30.5288645342,100.0,26.0981996727	28.4323965059,0.98904924674,6.30855171541
1	19910238	19924306	19882394,19920306	19912944,19923617	NM_015207,NM_014589	1,7	2	8.85761047463,100.0	19.2351435883,23.5356838214
1	19930590	19930608	-	-	-	-	0	0	0
1	19931289	19945205	-	-	-	-	0	0	0
1	19959944	19962177	-	-	-	-	0	0	0
1	19979394	20793518	19975430,19975430,20070207,20112649,20139329,20163091,20184242,20186077,20290918,20359800,20482390,20499447,20552438,20588950,20633454,20633678,20642656,20651766,20664013,20719731,20742677	19980439,19979659,20091901,20119566,20150386,20177364,20186486,20196048,20354894,20428794,20486235,20508181,20555020,20618907,20651511,20633788,20652193,20661544,20718017,20732640,20786688	NM_001161728/NM_000300/NM_001161727,NM_001161729,NM_000929,NM_012400/NM_001271814,NM_022819,NM_001316722,NR_110078,NM_152376,NM_001039500,NR_033887,NM_018584,NM_024544,NM_207334,NM_001785,NM_032409,NR_106732,NR_046507,NM_005216,NM_001122819/NM_020816/NM_001287212,NM_001103160/NM_001103161,NM_016287	1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	21	20.8624475943,6.2662567983,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.128358824946,0.0325503240293,2.66470463959,0.849624872869,1.35814691619,1.75317273536,0.275633687252,1.22475200338,7.85826237772,8.47463040028,0.472286776953,1.07280954744,0.317150704315,3.67966059224,2.21796679621,0.0135114552574,1.17144317082,1.20104554097,6.63338754293,1.58563069017,5.4059332485
1	20816056	20816498	20806291,20806291	21176888,21111383	NM_001198802/NM_001198801,NM_003760	3,3	2	0.11926702051,0.144874332988	100.0,100.0
1	20857163	20857163	20806291,20806291	21176888,21111383	NM_001198802/NM_001198801,NM_003760	3,3	2	0.0,0.0	nan,nan
1	20919866	20920027	20806291,20806291	21176888,21111383	NM_001198802/NM_001198801,NM_003760	3,3	2	0.0434434169732,0.0527709674459	100.0,100.0
1	20970061	20971738	20806291,20806291,20941244	21176888,21111383,21174758	NM_001198802/NM_001198801,NM_003760,NM_001198803	3,3,3	3	0.45251310723,0.549670263396,0.718158226059	100.0,100.0,100.0
1	20972870	21067724	20806291,20806291,20941244,20988313	21176888,21111383,21174758,20988432	NM_001198802/NM_001198801,NM_003760,NM_001198803,NR_031657	3,3,3,7	4	25.5949184694,31.0902940752,40.6202625967,100.0	100.0,100.0,100.0,0.125455963902
1	21072777	21259851	20806291,20806291,20941244,21217246,21217246,21217246,21217246	21176888,21111383,21174758,21290489,21290273,21345541,21279690	NM_001198802/NM_001198801,NM_003760,NM_001198803,NM_001397,NM_001113349,NM_001113348,NM_001113347	1,1,1,9,9,9,9	7	28.0927800279,12.6538880076,43.6723279975,58.1693813743,58.3414353595,33.2086207568,68.2291333034	55.6523087121,20.6367533703,54.5137218427,22.7744101265,22.7744101265,22.7744101265,22.7744101265
1	21300825	21301243	21217246	21345541	NM_001113348	3	1	0.325811606064	100.0
1	21330669	21330746	21217246	21345541	NM_001113348	3	1	0.0600179274329	100.0
1	21332335	21332955	21217246	21345541	NM_001113348	3	1	0.483261233875	100.0
1	21358479	21360821	-	-	-	-	0	0	0
1	21363898	21364624	-	-	-	-	0	0	0
1	21365392	22125013	21440089,21509357,21596214,21596214,21678298,21727845,21812264,21822231,21976924,22001655,22023993,22025190,22025503,22052626,22052626,22117304	21484900,21578412,21669363,21651855,21783195,21783195,21825221,21937297,21989354,22012542,22026048,22031224,22031224,22090803,22092943,22143026	NM_001256417/NM_032264/NM_001256416/NR_046176,NM_001127501/NM_000478/NM_001177520,NM_002885/NM_001145657,NM_001145658,NM_032236,NM_001032730,NM_001013693,NM_005529/NM_001291860,NM_007352,NM_005747,NR_110692,NR_023918,NR_023919/NR_109762/NR_109761/NR_109760/NR_109759,NM_044472,NM_001791/NM_001039802,NM_030761	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	16	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.9704533085	5.89912601152,9.09071760786,9.62967058573,7.32483699108,13.8091232338,7.28652841351,1.7057190362,15.1478171351,1.63634233387,1.43321472155,0.270529645705,0.79434349498,0.753138736291,5.02579575867,5.30751519508,1.01484819403
1	22125352	22186354	22117304	22143026	NM_030761	1	1	68.7116087396	28.9728205633
1	22199225	22200661	-	-	-	-	0	0	0
1	22212742	22479399	22266238,22451850	22266300,22531157	NR_039613,NM_001083621/NM_014870	7,9	2	100.0,34.7371606542	0.0232508428431,10.3312495078
1	22488864	22489536	22451850	22531157	NM_001083621/NM_014870	3	1	0.847340083473	100.0
1	22506015	22936917	22451850,22563510,22563510,22633257,22636624,22643624,22653188,22710837,22719516,22863158	22531157,22603594,22589619,22633366,22639682,22648110,22661536,22921500,22719598,22863226	NM_001083621/NM_014870,NM_020526,NM_001006943,NR_106742,NM_015991,NM_172369/NM_001114101,NM_000491,NM_004442/NM_017449/NM_001309193/NM_001309192,NR_039832,NR_036214	1,7,7,7,7,7,7,7,7,7	10	31.7021196111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	5.83473736488,9.30234716943,6.05915034045,0.0252957749094,0.709674125439,1.04107198388,1.9373314582,48.8888424746,0.0190298490144,0.0157808504022
1	22949970	22950899	-	-	-	-	0	0	0
1	22984897	23012480	23010833	23015850	NM_001242521	9	1	32.8283834961	5.97106913679
1	23045673	23045681	23019447	23083691	NM_015013/NM_001009999	3	1	0.0124525247494	100.0
1	23077876	23096553	23019447,23084022	23083691,23168858	NM_015013/NM_001009999,NM_033631/NM_001142546	1,9	2	9.05142892721,14.7708519968	31.1345505167,67.0932162553
1	23107552	23111023	23084022	23168858	NM_033631/NM_001142546	3	1	4.09142345231	100.0
1	23118239	23122680	23084022	23168858	NM_033631/NM_001142546	3	1	5.23480597859	100.0
1	23132911	23290078	23084022,23191894,23281308	23168858,23194729,23285518	NM_033631/NM_001142546,NM_000864,NR_110616	1,7,7	3	42.3723419303,100.0,100.0	22.8718496885,1.8038137777,2.67867936653
1	23350628	23354044	-	-	-	-	0	0	0
1	23369659	23374819	23359447,23368970,23369217	23369864,23371837,23371837	NM_001077195,NR_033690,NR_033691	1,1,1	3	1.96793702602,75.9679107081,83.1297709924	3.97286821705,42.2093023256,42.2093023256
1	23383982	23388172	23380908	23424779	NM_003196	3	1	9.55072827152	100.0
1	23392097	23392866	23380908	23424779	NM_003196	3	1	1.75286635819	100.0
1	23409633	23411373	23380908	23424779	NM_003196	3	1	3.96617355428	100.0
1	23441156	23443261	23428562	23484257	NM_001143778/NM_017707	3	1	3.77951342131	100.0
1	23455572	23457470	23428562	23484257	NM_001143778/NM_017707	3	1	3.40784630577	100.0
1	23472969	23661871	23428562,23506427,23521929,23557929,23627333	23484257,23531220,23528419,23559794,23640566	NM_001143778/NM_017707,NM_004091,NR_110799,NM_002167,NR_027042	1,7,7,7,7	5	20.2675285035,100.0,100.0,100.0,100.0	5.97558522408,13.1247948672,3.43564387884,0.987284412023,7.0052196377
1	23670929	23671231	-	-	-	-	0	0	0
1	23676988	23684989	-	-	-	-	0	0	0
1	23701835	23707263	-	-	-	-	0	0	0
1	23714346	23721625	-	-	-	-	0	0	0
1	23764803	23773585	23760381	23778297	NR_038280	3	1	49.0176378656	100.0
1	23780248	23781965	23778385	23788232	NM_020362	3	1	17.4367827765	100.0
1	23835317	23839835	-	-	-	-	0	0	0
1	23845863	23848612	23845080	23868369	NM_000147	3	1	11.8038558976	100.0
1	23848830	23854315	23845080	23868369	NM_000147	3	1	23.5518914509	100.0
1	23854604	23867883	23845080	23868369	NM_000147	3	1	57.0183348362	100.0
1	23873656	23874901	23873969	23913327	NM_001841	9	1	2.3680065044	74.859437751
1	23882247	23888394	23873969	23913327	NM_001841	3	1	15.6181716551	100.0
1	23889782	23890720	23873969	23913327	NM_001841	3	1	2.38325118146	100.0
1	23897090	23897711	23873969	23913327	NM_001841	3	1	1.57782407643	100.0
1	23917425	23917435	-	-	-	-	0	0	0
1	23927423	24036602	23929069,23959810,23964346	23929147,23963459,23980463	NR_039615,NM_017761,NM_001191007/NM_054016/NM_001191009/NM_001300936/NM_001300937/NM_001191006/NM_001191005/NR_034035/NM_006625	7,7,7	3	100.0,100.0,100.0	0.0714423103344,3.34221782577,14.7619963546
1	24040879	24042072	-	-	-	-	0	0	0
1	24056892	24056892	24056040	24112175	NM_152372	3	1	0.0	
1	24075963	24077746	24056040	24112175	NM_152372	3	1	3.17627148838	100.0
1	24081850	24082481	24056040	24112175	NM_152372	3	1	1.12407588848	100.0
1	24103658	24103658	24056040	24112175	NM_152372	3	1	0.0	
1	24148078	24154078	-	-	-	-	0	0	0
1	24165156	24199731	24154156	24187275	NM_173065/NM_173064/NM_170743	1	1	66.7864367886	63.9739696312
1	24211588	24212668	24200239	24211690	NR_027087	1	1	0.890751899397	9.44444444444
1	24213656	24213656	-	-	-	-	0	0	0
1	24229509	24230297	-	-	-	-	0	0	0
1	24231270	24245590	-	-	-	-	0	0	0
1	24253207	24488652	24319321,24319321,24319565,24323039,24356998,24356998,24415754	24364480,24355318,24355318,24355318,24415097,24413772,24472983	NM_198174,NM_198173,NM_001195010,NM_021180,NM_001199012,NM_001199014/NM_001199013/NM_178122,NM_020448	7,7,7,7,7,7,7	7	100.0,100.0,100.0,100.0,100.0,100.0,100.0	19.1802756482,15.2889209794,15.1852874344,13.7097836013,24.6762513538,24.1134872263,24.3067383041
1	24495079	24495079	-	-	-	-	0	0	0
1	24513156	24513626	24502350,24502896,24507593	24537020,24537020,24537020	NM_001251984/NM_001251979,NM_001251983/NM_001251977/NM_013441/NM_001251981,NM_001251978	3,3,3	3	1.35563888088,1.3773297386,1.59717266456	100.0,100.0,100.0
1	24523197	24523197	24502350,24502896,24507593,24514313	24537020,24537020,24537020,24537020	NM_001251984/NM_001251979,NM_001251983/NM_001251977/NM_013441/NM_001251981,NM_001251978,NM_001251985/NM_001251982/NM_001251980	3,3,3,3	4	0.0,0.0,0.0,0.0	nan,nan,nan,nan
1	24568506	24713376	24556075,24643102,24643558	24609327,24673281,24673281	NM_001010980,NM_005839/NM_001303448,NM_001303449	1,7,7	3	76.6562758206,100.0,100.0	28.1776765376,20.8317802167,20.5170152551
1	24728661	24734762	-	-	-	-	0	0	0
1	24751454	24870137	24745268	24844324	NM_013943	1	1	93.7550476498	78.2504655258
1	24875330	24877149	-	-	-	-	0	0	0
1	24884488	24968228	24899510,24899510,24919344	24930279,24965010,24919416	NM_004350,NM_001031680,NR_106789	7,7,7	3	100.0,100.0,100.0	36.7434917602,78.2182947218,0.085980415572
1	24981181	25442807	25023502,25222275,25242248,25272485,25338297,25362248,25430857	25023586,25232522,25247494,25330445,25362361,25420872,25500207	NR_039623,NM_015484/NM_207170,NM_020317,NM_001127691/NM_001282872/NM_001282871/NM_001282870/NM_001282869/NM_001282868/NM_001282867/NM_016124,NM_014313,NM_138616/NM_138617/NM_020485/NM_138618,NM_018202/NM_001282564	7,7,7,7,7,7,9	7	100.0,100.0,100.0,100.0,100.0,100.0,17.2314347513	0.0181965487213,2.21976231841,1.13641779276,12.5556186177,5.21287795748,12.6994580028,2.58867568118
1	25444023	25444023	25430857	25500207	NM_018202/NM_001282564	3	1	0.0	
1	25445920	25445920	25430857	25500207	NM_018202/NM_001282564	3	1	0.0	
1	25446169	25446169	25430857	25500207	NM_018202/NM_001282564	3	1	0.0	
1	25446233	25446233	25430857	25500207	NM_018202/NM_001282564	3	1	0.0	
1	25448981	25448981	25430857	25500207	NM_018202/NM_001282564	3	1	0.0	
1	25508774	25509072	-	-	-	-	0	0	0
1	25529201	25529584	-	-	-	-	0	0	0
1	25565393	25565393	25543584	25568886	NM_015627	3	1	0.0	
1	25569518	25569518	-	-	-	-	0	0	0
1	25569659	25569659	-	-	-	-	0	0	0
1	25570427	25570427	-	-	-	-	0	0	0
1	25572996	25572996	-	-	-	-	0	0	0
1	25573793	25581616	-	-	-	-	0	0	0
1	25581821	25581821	-	-	-	-	0	0	0
1	25582528	25583021	-	-	-	-	0	0	0
1	25583848	25583848	-	-	-	-	0	0	0
1	25584109	25584109	-	-	-	-	0	0	0
1	25584383	25584383	-	-	-	-	0	0	0
1	25587063	25587063	-	-	-	-	0	0	0
1	25589401	25589401	-	-	-	-	0	0	0
1	25589792	25589792	-	-	-	-	0	0	0
1	25590340	25590340	-	-	-	-	0	0	0
1	25593146	25593146	-	-	-	-	0	0	0
1	25594224	25594224	-	-	-	-	0	0	0
1	25597697	25597697	-	-	-	-	0	0	0
1	25598426	25598426	-	-	-	-	0	0	0
1	25602721	25607668	-	-	-	-	0	0	0
1	25633202	25635827	25617467	25786207	NM_020379/NM_001289010	3	1	1.55564774209	100.0
1	25664262	25664293	25617467	25786207	NM_020379/NM_001289010	3	1	0.0183714590494	100.0
1	25715074	25715872	25617467	25786207	NM_020379/NM_001289010	3	1	0.472916913595	100.0
1	25726411	26106136	25617467,25800175,25819905,25819953,25820192,25820827,25831912,25834005,25861483,25884185,25900115,25900115,25900115,25906361,25959766,26021779,26038021,26051304	25786207,25818222,25832942,25823606,25832942,25832942,25859458,25859458,25871253,25906502,25906877,25906502,25906153,25906454,25998157,26036463,26046138,26067634	NM_020379/NM_001289010,NM_020451/NM_206926,NM_001099625/NM_001099627,NR_024498,NM_019557,NM_001099626,NM_001287490,NM_024037,NM_178422,NM_001145454,NM_203399,NM_005563,NM_203401,NR_037481,NM_000437,NM_004455,NM_032513/NM_001004434,NM_032588	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	18	35.4367666232,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	15.7471854632,4.75264994404,3.43327407993,0.962011982356,3.35769306735,3.19046678517,7.25419711633,6.70300875634,2.57291460926,5.87714793601,1.78076239384,1.68200671539,1.59009809731,0.024491408256,10.1102113372,3.86700901969,2.13759957864,4.30048061097
1	26121910	26219160	26111164,26111776,26159019,26169896,26177489,26190627	26125548,26125548,26162628,26170873,26189884,26202542	NM_001243532,NM_152835/NM_001243533,NM_024869,NM_015871,NM_001297648/NM_001297647/NM_006314,NM_198137	1,1,7,7,7,7	6	25.2919911012,26.415916352,100.0,100.0,100.0,100.0	3.74087403599,3.74087403599,3.71105398458,1.00462724936,12.7455012853,12.2519280206
1	26257843	26257843	26234152	26279038	NM_022778/NM_001281517	3	1	0.0	
1	26282147	26282585	26282281,26282281	26318265,26306704	NM_145345,NM_183008/NM_001077262	9,9	2	0.844819919964,1.24472832985	69.4063926941,69.4063926941
1	26312720	26316698	26282281	26318265	NM_145345	3	1	11.0549132948	100.0
1	26334743	26335297	26321858	26354130	NM_001039775	3	1	1.71665840357	100.0
1	26344350	26345589	26321858	26354130	NM_001039775	3	1	3.83924144769	100.0
